src_qualified_name,dst_qualified_name,relationship_type,direction,depth,relationship_ids
mysql-table.040180af46f8a7b63c6dfc409e4abb630b9bdede,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.040354099bb04c3e27f87735b5db13d36d81c620,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.04125bca0a3e0499cf94f88aa106ab6549ea1fb9,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.041cef7f340d70bb46e1d4cda01419770e9f7e59,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.041d3ad093622cf0ac38a27be6fa026791b9b9cf,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0438135deb03183f31ce3b92d2285c3dd9416d45,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.043bba9048d8634a733a9f716bf4f06e3206f8e3,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.043c2c848610f54ec0282ec814570d9e43b5dd98,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.045f959134a16d41a387ea179e60bdaa036e28c4,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0465ff605ecfb7c0191176c7eab5d10faf79a656,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.04795076f650eb15325c52ecedd2d43e76df8a1e,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.048651ce4b7bf07a8b55a1dcce8117634daa2432,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0489476995f385b4a2faa218b01e80d8b8e06e15,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.04ac75144c3fa04b46f80a577484ff5fc218bb27,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.04b84794e16d27c74690affa3eaddd4dfa1ab967,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.04cad39224b44e0d54b849236b6ca46c9a9870d9,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.04cea6ea31a0aaa0dcb9e5d62164ccdce363737a,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.04d9016e5d470b2e5e7203e8f98e1f2a562c9827,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.04dcd39f76e23924aac26a7e729bb4263baa31cc,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.04e18a75e910afdd747ca011948771ab523a21af,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.04ed8727cd368051812d1990c96efbab9aa7af35,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.05056230039f23b9e7a00cbf0d2154ac7df6b74a,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.050c98aabf2c8954be30ca9504401d5744a84e08,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0520fe2e885cc2af5c9e64f42cf5d82c826a2a39,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.05234a01cfa26e0cfa956e06445a7fcea47d01b8,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0526b420f924e6538df0071d3159abd77e2b7137,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.05338954b119d3c16a6382571b68044370817d27,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.053e307aa5f9ab56f93cd0d3571016cf38a4d7c0,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.05484f4dcd81ae4c688e5faa182eab03cf872d1e,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.055091b23f454da8c762571e845cf2a6b755e8a0,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0551b7a8bd58bfaf7b873331bfc67b61e3fc252e,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0554e45f338eac1ceaaf3d0aa5153d1bbb49c8dd,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.05577a55da2db4b53c6572cdb705aa0b2f90051b,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0571e8fc283ad32d38b706890045d2aca19eb093,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.05758b1f4d8b6e2da791919bba3ed85c31ababb7,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0587474dbc473f16e782ad5b05449bd610e16e4f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.05a39a13f80a22f0f6cb5f434ec74fd90e4f5ab5,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.05adf9d9ad3f3297bd418545b29a96cf9c748cac,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.05b4b4cf85749f67262a46062da2a77f62cba163,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.05ba1bc576ec1495328ef46ddae6adbc31580e47,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.05c78845c9dcab29a94ef187385de6e93020fdf0,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.05ccbf1694cd0b7189c771edaf5bc738f2cd164b,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.05d9be07905fcffde18f116abbf58ffa3f7b9aba,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.05eb8d889bb1412e28da0d3c38b249edc40b3deb,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.05f13cac7f72c2a1fd1b3b72e0ba33ddd630b785,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.05f5ab737bbc006675dee344466436fedc9d0002,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.05f7797c7cbb9f608cb1c97c1ba9dd180eae90a0,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.06052cc376e34879b336539c2c6bba5be1e47098,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.060ab8ba7e0395aa4e65179442469b6c708782eb,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.06146459b19bd8173d799378964c7a5f085f650d,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0619ce248b054b588f787f10ae6faf4bbf3c3501,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0633c3796679c43e0d8f31fff6bdcdafd3a26d24,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.06358367fb6c6b262832db41ad6e4a611a9c81db,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.063ab7c68f6bb58be9c6d7877de449267ed90d5a,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.064934d94f5aec2aef71ff5b1406b4acc6da934c,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.06522db56e4ad5caa42e20bfbd023ca288380fb8,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.06617753c2fd5c3f4cb38a987b5a6718c87f1b9e,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.06627f2fef8dea5e96b0feccb4f047d445320b86,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0662c4376a4fb17b0c41f61b9a2aa4b833930d61,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.06649d48ebfcf0f421000d55c4346117233ee0a2,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0665bda2f0b4511fc68bc0cded7740c8db30617e,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.066a50ba8df18d3b9c0adbf99be28c9efdd50e8a,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.066fc673a1217916211e7048c2b00e27cf2ec035,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.067907278a62ada01b03d68ee09193c2bc486015,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.067bd482e11ce1cfd35953b28203c6c116679a0c,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.068db3cef7bfe796a0d0f739f0f2cbf53f61343d,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.069389411254dbc52e909dfaf291e0e1ff458e88,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0698a0929e04f52f7a082cc468fec223dd237fde,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.06aa08c1d690cfa48ab392d4b67a115a763deedd,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.06b5a7c967e43969424dc5c1580160a9d50c645f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.06be70832de6414b69594ad8ff2ac352901add1a,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.06c077bb7426945270e4dfa13d0004329023cdc5,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.06c28f73e1ab849df0e7d9d8cdaa18f6b2349c55,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.06cc5dbe06142a9a6d89ab796a9d79d0e91560e2,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.06d58ba273f7c51002ddcd83c525612dcf97f2bb,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.06d5e24b2e1d4d9d99d2fc040bab1a43a784f632,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.06d92ef07c227e7d897746b00cce1256766b2fb0,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.06ddafc3af4840860df9fcd2b1bbea45372b881d,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.06eef006d69df2d6ee2fd3fb4782559648a94437,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.06f4772ca9d75bcd46ffae0ff1ee807d17a21f7b,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.06f62e61184361619fb0b14d0f4ff558033c6a3f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.06fc5d3d938c281e35f4c28e82ac79b01a8270ab,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0703155bbfe76e35636063206a8d46160cbcba2a,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0707b3c22688fabe4316a495b98df4822470ba5f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.07115523b4f0dd2145dcf9dfa718e71b08451971,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0712ad5fe2cff96e892c2fbc02d2df3927b41c32,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0719ac1a2c2a9bd6f49ecbe722946bdec0aed9e8,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0727e49ceabf327fa0d4a112d4baae7f48e9e03c,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.073536ee6b3cc6ba1d0f85e2589b59bd21480904,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0740446eb2de813f1a28162c363c4ecb7b425efe,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.07461f4ab9edf0431c458e7607b63a992a2a58a8,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.07483171438b28e80030a0ce59ee296012be4e24,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.074b556ae6a0b347f2e785e85ed435df4b7fc6d9,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.074f81977820827a97bd879f912d7ebcf4562e83,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.075064bded1f0498d9a0b726f6d239bc666567da,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.07538d44f9c8b8200665bcc8fda46b5db9132ab7,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.076500995d4f135cb269b4fe60621733d2803701,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0776dfa8c151b11b1016a39c33ddec87c8c3379f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0782092f688b3af0515ce7bbe197d725e1662cd4,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.07863ba09d8a394c4d46477187be96c1b5a61f2f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.078861a3aa6828f720b818df3081cff5c9a32d40,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0793b34091e661a177845d4ccaf248e504c75234,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0796de9a683f9ceda11390f5cec90baa71d83d33,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0797e7a3a3c58e7cc34707c6397307ae2cd7e0e2,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.079c357637130721bd4a13dea827b7ad26c93f84,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.07a1ccee4573926687dbc38299854820cb936bd5,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.07b1e85b7f748d92f9b5a66d938d98734a513aa4,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.07b1f1463f3d30eb1017e04b906d05d2a4f19196,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.07cd8471c4e76ad79e7a7e2ad7e181a510a36601,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.07e48247823ef600239882711f19a161fd59fda8,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.07e8f1433ecddcd5409664a2d88ab9bc3ab1ecc9,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.07ec9aa4c64ef6171fe7d5bc3e1cfac88b718eb3,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.07efdf47142581dcf847bc7a453a3de0a02c5313,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.07f2c0da6bd49609016930d4277c14c48c97300b,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.07fc0664fc77a38ce554b171ca568866b9854d16,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.080442bf84d892a83d0bbf5cc881c3218444c882,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.08087d6b4d0e7d4e983f2eb8f6e6d9045e786526,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.080bc2df96a747c565813dfec88e8249bd7a6f89,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.080d74a5336920e499b8825379cc5178b545a10d,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.080ff00e5982b3318dec6a45dd2a46a4bc95ee6b,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.081a08be7ee40e92239b3143422c11c10bdf1b3b,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.081e3be442bdc8fe23eba3df05bf4d9251544925,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0825d740a10247fd833f23ed9d9c2349ef636d53,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.082c3bf15e77f2d81c69df993779230e65c6e26f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.082e1edfb99d12ad192fdf1aaa5e70f240ddc502,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0840971bca324fbd729d9874776a8ed559d97fcf,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.084d176782135df0692a9257f4f97724eb19395b,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0859beb8420125d6abdbd948345af1a5e2dfe6c1,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0859c21f72118ebf5b668f7563558cd24747ec2f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.085a10243b75c4c3506e04eefefa260c078f985f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.08604f50baf94c73956a60ae2dc856dfb3577fcd,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.086afc48227c29c82959aa6748926daf7aba57fb,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.08770f8c9c943e7e157da596f8ebf6e9a318af65,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0883c64fc5f06216a2b23bb6dd05ddf99e6bb6d6,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.088a910bcd996fc3c46e9001583c5a15709d9e10,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.088dd29a66433b58335898492084d0e7095e0372,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0890eac6f03d099498cdc4ebf7a72a9f8ee13e36,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0890ffd8b4bb3b6d060a11021a4add5f2f7d7110,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.089166e1a32626fc902a1c3e759e4f2df3549718,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0897bd4b6db15c9c0184fe4d3eb344360499d498,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.08a0f2c7d302dac176396d398495ab4a819f150d,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.08a5cdea93162eeb28e5888db5ce526b1b8675d3,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.08c4863b9b5f0c7387ea9ef17d5744aac500486f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.08c968451cb8f77248fcedd44a695ba951001d10,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.08ca4166ce2a509cb007943836e239dfcc0ef01c,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.08dad9dac2febae970873f0d2e3f9c3f45b88823,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.08e3760a90a9050336ec61fda65090f528bb0418,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.08f16a2e16268ae7474e63805eb03f644c2918af,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.08f4c6551d32b2358db0d0eafae776961afb7f48,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.08f95dd102edf2b3a22b0e4685e0b6fd63ea4dc6,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.08fca917d5a8a1ed90f21df702b75a4b26e8a037,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0901088d7d1dafc1de19e21b7e40d5227bd3703a,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.090d9af84c25d4571ddfc952aaf02ed78281cb8d,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.091112cc78fbcd502e5ebd69ae1bf3d9d7a161e3,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.091cb4c4301964caa6e483170da151e33795c7af,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.091fe5f2a9aa4e32641d253306c5272890cf90f0,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0939edd79ef631ae346551506dd1ec898eb952f9,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.093b0b641c831f9079bd2e176b28663c6039382d,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0941d991d080071ad58dbaef46e6614bbaf20f7a,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.094eb3daa80a1d03c3bb8f017ee3cf091b23ed19,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.094fb375de7574a3c6c21a97a7a35c45d36be866,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.095978b2ac9b53dcca1b2cc85744008dca8a2a69,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.095c3171a6469df2821e70c2decddf4ba364e97b,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.096147755703fff502e856fcee345b57041746b3,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.096a7a58f993adbc3f5902a99ae2d49dd1e16f37,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.097f0754e8ce006a7d467d28b2cba44bdf5c0707,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.09803f81f6b18479aa94dc85cf30dc19aa9b53c2,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0988045330e40326519f9de9d0d00297157df59a,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0993757c1e0b962730aa5d6741c33f646f1f4b3c,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.09a2e501ab1c4c7aa689f99137ac540f554e2eeb,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.09a4f838cf9bef68aa1247b8fab5e7554b6fa7cd,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.09b20c646c371929207d760e8fc933cb42b58396,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.09b9d767cfa6e7bf3d96644c22106b9e52de224b,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.09bf3f3da63af7cbfd16c50a0a3ad9780f2e5727,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.09c2d83ce218d51f53559de117fead4adeb574be,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.09cdc533d0ebc24b0fb8fd66ef905be9b27739f6,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.09d56418cf487c2db8c9d4ca67302a732c978344,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.09d5815e0b84516e80d95c1edc509e20a484407e,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.09eb7a5a1988fd0c228d50ecda43f6e4dfed9f0f,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.09ed7dac7bf429c5f6ba970c535e106c810bf8e0,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.09f4debd08e0ff59c7405b9b9f692e3268b19e08,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0a19dfd88b7e71588a8eb701580426837137cae9,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0a20acc2ff0486c5b560ade42356ee4fb5ead03a,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0a2193cde437ae0a7c5b5029cd120f9ab6336891,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0a248bf0027a9bb3cb29793b5e8c0effb550af5c,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
mysql-table.0a2bc7c98df6bd27b0a013cb2094b439dfaa19db,maxcompute-table.cdo_meta.ms_column,DATAX,UP,5,datax.DATAX.251564560
